card_id,card_type,state,title,path,wc,edges,tags
sha256:88f83ac2338a0668,doc,raw,Уровень 5 — Полный (Lorenzo Network),docs/lorenzo-agent/phased-deployment/06-level-5-full-network.md,146,0,roadmap|anthropic
sha256:892bdf17977d1d07,doc,raw,13. REST API Contract (Normative for Portals),docs/02-anthropic-vacancies/88-13-rest-api-contract-normative-for-portals.md,518,0,rag|architecture|collaboration
sha256:899b40af2081f63d,doc,raw,For the Curious: Philosophy,docs/02-anthropic-vacancies/54-for-the-curious-philosophy.md,299,8,architecture
sha256:89b0a8f703ffa1e4,doc,raw,Интегральный портрет — три архетипа,docs/anthropic-vacancies/profile-mapping/03-integral-final/01-three-archetypes.md,364,0,architecture|anthropic|collaboration
sha256:89b441e44de36c30,doc,raw,Question 8: Lorenzo's relationship с другими AI agents,docs/lorenzo-agent/specification/08-q8-other-ai-relationships.md,207,0,ingestion|anthropic
sha256:89d7e09b185628fe,project,raw,Svyazi 2.0 — Спецификация прототипа,docs/PROTOTYPE_SPEC.md,1377,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|self-improvement|collaboration
sha256:89db3fe9638fc7fa,doc,raw,History,docs/02-anthropic-vacancies/53-history.md,298,5,collaboration
sha256:8a3ff730033d567a,doc,raw,3. What InGit Provides That Cowork Lacks,docs/02-anthropic-vacancies/311-3-what-ingit-provides-that-cowork-lacks.md,842,0,ingestion|local-first|architecture|roadmap|anthropic
sha256:8a481df39a754bb1,doc,raw,Расписание фазы 3,docs/02-anthropic-vacancies/72-расписание-фазы-3.md,953,6,memory|roadmap|collaboration
sha256:8a97d0008a4acd42,doc,raw,7. Application Domains,docs/02-anthropic-vacancies/218-7-application-domains.md,851,5,ingestion|architecture
sha256:8ab9b13ce49bd4a7,doc,raw,6. Four Deployment Domains,docs/nautilus/double-triangle-architecture/06-four-deployment-domains.md,634,0,rag|roadmap|anthropic|collaboration
sha256:8aca1ce0996c219a,doc,raw,Логика прогрессии: conservative escalation,docs/lorenzo-agent/phased-deployment/07-progression-logic.md,185,0,roadmap|anthropic
sha256:8ad14a81b8faa53d,doc,raw,References,docs/obsidian/02-anthropic-vacancies/320-references.md,265,0,anthropic|collaboration
sha256:8af231e0ee85f8d2,doc,raw,Executive summary,docs/obsidian/04-ai-collaborations/01-executive-summary.md,585,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|collaboration
sha256:8b361aed9a2c4ee7,project,raw,Ансамбль D — Voice‑first local knowledge mesh,docs/svyazi-2-0/ensembles/D-voice-first-mesh.md,265,0,knowledge|ingestion|local-first|architecture
sha256:8b3664d1c8c2c2d0,doc,raw,Доступ к данным,docs/02-anthropic-vacancies/102-доступ-к-данным.md,256,10,anthropic
sha256:8b3c12fb8fa17f41,doc,raw,2. What Makes a Professional Colleague Agent,docs/obsidian/02-anthropic-vacancies/213-2-what-makes-a-professional-colleague-agent.md,1092,0,ingestion
sha256:8b6553469e110f40,doc,raw,11. Call for Collaboration,docs/nautilus/representative-agent-layer-en/11-call-for-collaboration.md,374,0,ingestion|architecture|anthropic
sha256:8b73584751560e5e,doc,raw,Claude hat geantwortet: Прочитал внимательно.,docs/nautilus/community-discussions/habr-article-1-reaction/01-claude-response.md,2467,0,rag|knowledge|ingestion|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:8b92cc8bbf88aebe,doc,raw,Q&A: 04-ai-collaborations,docs/obsidian/04-ai-collaborations/QA.md,246,0,rag|security|knowledge|ingestion|architecture|roadmap|collaboration
sha256:8be9542b4a1d44e2,person,raw,Авторы — алфавитный список,docs/glossary/authors-by-name.md,497,8,memory|rag|orchestration|security|knowledge|ingestion|local-first|self-improvement|collaboration
sha256:8bfa972ebf266573,doc,raw,Когда ты Honestly не знаешь,docs/02-anthropic-vacancies/361-когда-ты-honestly-не-знаешь.md,127,0,architecture
sha256:8c0c43826befedf3,doc,raw,AI-саммари разделов документации,docs/LLM_SUMMARIES.md,300,8,ingestion|local-first|architecture|anthropic|self-improvement|collaboration
sha256:8c2fd684a8822eec,project,raw,[Название компонента],docs/templates/project-component.md,102,0,архитектура|проект
sha256:8cbf58a1f5d8df89,doc,raw,3. Empirical Case Study: «Обучай»,docs/obsidian/02-anthropic-vacancies/214-3-empirical-case-study-обучай.md,1051,0,rag|roadmap
sha256:8ce2cd5b6aa77ed5,doc,raw,1. Типология из пяти типов агентов на стороне принципала,docs/obsidian/02-anthropic-vacancies/232-1-типология-из-пяти-типов-агентов-на-стороне-принц.md,1073,0,architecture
sha256:8d0ed9986a92a555,doc,raw,5. Связь с существующими методологиями,docs/nautilus/review-methodology/06-relation-existing-methodologies.md,333,0,memory|rag|anthropic
sha256:8d66ae2ce2dc18ee,doc,raw,11. Security Considerations,docs/obsidian/02-anthropic-vacancies/23-11-security-considerations.md,395,0,memory|ingestion|architecture|anthropic|collaboration
sha256:8d7377fc626bf5f4,doc,raw,СЛОЙ ПРЕДСТАВИТЕЛЬСКИХ АГЕНТОВ.md,docs/02-anthropic-vacancies/187-слой-представительских-агентов-md.md,247,7,architecture
sha256:8d7b9860987d5fe5,doc,raw,Q&A: 03-technology-combinations,docs/03-technology-combinations/QA.md,133,0,
sha256:8da062fb486e7398,doc,raw,COMPOSITE SKILLS AGENT.md,docs/obsidian/02-anthropic-vacancies/249-composite-skills-agent-md.md,279,0,architecture|anthropic
sha256:8db14d6990d70ccf,doc,raw,Рекурсивное прозрение,docs/obsidian/02-anthropic-vacancies/296-рекурсивное-прозрение.md,433,0,orchestration|architecture|roadmap|collaboration
sha256:8db2cabc65ee1e42,doc,raw,9. Consensus Algorithm,docs/02-anthropic-vacancies/84-9-consensus-algorithm.md,409,0,rag
sha256:8deaaa000341f031,project,raw,Продолжение исследования для Svyazi 2.0,docs/01-svyazi/00-intro-part2.md,6,0,
sha256:8df9a578e3b33c03,doc,raw,References,docs/02-anthropic-vacancies/183-references.md,340,0,collaboration
sha256:8e03556fa3d2cb71,project,raw,Yodoca[^yodoca]: консолидация и забывание,docs/obsidian/05-habr-projects/memory/yodoca.md,379,0,memory|ingestion|architecture|collaboration
sha256:8e3407572a1b6101,doc,raw,4. Passport (`passport.md`),docs/obsidian/02-anthropic-vacancies/79-4-passport-passport-md.md,368,0,architecture
sha256:8e3bad9ea43f904e,doc,raw,06 security privacy,docs/obsidian/01-svyazi/06-security-privacy.md,834,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|self-improvement|collaboration
sha256:8e40ac25749e4363,doc,raw,17. Versioning Policy,docs/nautilus/npp-v1-1/17-versioning-policy.md,227,0,architecture|anthropic
sha256:8e4bd2cf758bdd7e,doc,raw,5. Связь с существующими методологиями,docs/obsidian/02-anthropic-vacancies/112-5-связь-с-существующими-методологиями.md,406,0,memory|rag
sha256:8e7e3f7acf26bdb9,doc,raw,Table of Contents,docs/02-anthropic-vacancies/211-table-of-contents.md,439,7,anthropic
sha256:8e954269672c7c27,doc,raw,Критерии выбора для фазы 3,docs/02-anthropic-vacancies/71-критерии-выбора-для-фазы-3.md,220,7,memory|roadmap|anthropic
sha256:8f49e6c9d649d6e3,doc,raw,Appendix C: Sample Use Cases in Detail,docs/02-anthropic-vacancies/186-appendix-c-sample-use-cases-in-detail.md,2241,6,rag|ingestion|architecture|roadmap|anthropic|collaboration
sha256:8f50c10cbe6a60af,doc,raw,4. Proposed Infrastructure,docs/02-anthropic-vacancies/158-4-proposed-infrastructure.md,1052,0,rag|architecture|roadmap|collaboration
sha256:8f8c04267c8cea99,person,raw,Ансамбль 1 — «Один человек = одна компания»,docs/habr-unique-projects/final-ensembles/1-one-person-one-company.md,180,0,rag|security|knowledge|local-first|self-improvement|collaboration
sha256:8fa5777e81bef9b4,doc,raw,Конкретный случай перед нами,docs/nautilus/infrastructure-layer-b-ru/06-konkretnyy-sluchay.md,592,0,architecture|anthropic|collaboration
sha256:8fbe0a55b187b992,doc,raw,CHANGELOG,docs/obsidian/CHANGELOG.md,1560,0,rag|ingestion|architecture|roadmap|anthropic|self-improve|collaboration
sha256:90260896e1bfa847,doc,raw,Различие 3: Federated knowledge architecture отсутствует,docs/anthropic-vacancies/hermes-comparison/08-difference-3-federation-missing.md,165,0,architecture|anthropic
sha256:9055c94af42c08fb,project,raw,Комбинация 7: Crawl4AI × Docling × Yodoca consolidator,docs/technology-combinations/combinations/07-crawl4ai-docling-yodoca-consolidator.md,199,0,memory|rag|knowledge|collaboration
sha256:9065d8f88a523f01,doc,raw,Методика и рамка отбора проектов,docs/obsidian/01-svyazi/02-methodology.md,526,0,rag|security|ingestion|architecture|roadmap|collaboration
sha256:908df17a526a2ab6,doc,raw,6. Risks Specific to this Category,docs/nautilus/professional-colleague-agents-en/06-risks.md,1153,0,local-first|architecture|anthropic
sha256:90ccddb88b3dcd2e,doc,raw,9. Consensus Algorithm,docs/nautilus/npp-v1-1/09-consensus-algorithm.md,343,0,rag|anthropic
sha256:90e6b1a40eba0704,doc,raw,7. Области применения,docs/obsidian/02-anthropic-vacancies/238-7-области-применения.md,751,0,security|architecture|collaboration
sha256:90f5a5b8accc2f06,project,raw,Yodoca — главная находка итерации,docs/habr-unique-projects/key-findings/01-yodoca.md,270,0,memory|knowledge|ingestion|architecture|roadmap|collaboration
sha256:90fee7c7f40220b4,doc,raw,Существующий landscape collaborators (твоя working knowledge,docs/obsidian/02-anthropic-vacancies/354-существующий-landscape-collaborators-твоя-working-.md,362,0,memory|knowledge|ingestion|roadmap|anthropic|collaboration
sha256:912ca8221de1322e,doc,raw,Appendix C: Configuration Template Example,docs/02-anthropic-vacancies/271-appendix-c-configuration-template-example.md,326,0,rag
sha256:9173dd8924cc1981,doc,raw,10. Query Flow,docs/obsidian/02-anthropic-vacancies/85-10-query-flow.md,290,0,anthropic
sha256:9194f89b82df2a53,person,raw,Author & Contact,docs/02-anthropic-vacancies/42-author-contact.md,321,7,collaboration
sha256:919be7494d774c34,doc,raw,Abstract,docs/obsidian/02-anthropic-vacancies/136-abstract.md,615,0,rag|architecture
sha256:91c9d764d0948efc,doc,raw,2. Terminology,docs/obsidian/02-anthropic-vacancies/07-2-terminology.md,316,0,architecture|collaboration
sha256:91ee7dce7c4c2335,doc,raw,References,docs/02-anthropic-vacancies/147-references.md,369,0,roadmap|anthropic|collaboration
sha256:92415c46c919469b,doc,raw,Appendix C: Version History,docs/obsidian/02-anthropic-vacancies/150-appendix-c-version-history.md,8591,0,rag|ingestion|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:92432a47667828fc,doc,raw,Compatibility Level,docs/02-anthropic-vacancies/61-compatibility-level.md,242,6,anthropic|collaboration
sha256:929108eae235dda1,doc,raw,Review Record,docs/svyazi-2-0/architecture/review-record.md,121,0,rag|orchestration|architecture
sha256:92b33ed1bf19ee43,doc,raw,Метаскриптинг — Часть 3: Автокаталог скриптов,docs/meta-scripting/03-catalog.md,412,0,ingestion
sha256:92cb1a75532da86e,doc,raw,PROFESSIONAL COLLEAGUE AGENTS.md,docs/obsidian/02-anthropic-vacancies/208-professional-colleague-agents-md.md,318,0,architecture|anthropic
sha256:9306e2950f3f6e7a,doc,raw,Противоречия в базе знаний,docs/obsidian/CONTRADICTIONS.md,1794,0,memory|rag|orchestration|knowledge|ingestion|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:93347c54874214eb,doc,raw,3. Что делает агента Представительским,docs/nautilus/representative-agent-layer-ru/03-chto-delaet-predstavitelskim.md,609,0,architecture|roadmap|anthropic
sha256:9357b519b01a9cc3,doc,raw,9. Query Flow,docs/02-anthropic-vacancies/21-9-query-flow.md,335,5,anthropic
sha256:936fe6e116b392fd,doc,raw,OPEN KNOWLEDGE WORK FOUNDATION.md,docs/obsidian/02-anthropic-vacancies/151-open-knowledge-work-foundation-md.md,357,0,anthropic
sha256:93c1f9d17ccbbc99,doc,raw,Что стоит зафиксировать как default policy,docs/svyazi-2-0/security/default-policy.md,365,0,memory|orchestration|security|knowledge|ingestion|architecture|collaboration
sha256:93d41b941b456660,doc,raw,Комбинация 12: Multi-Agent Observability Stack,docs/technology-combinations/combinations/12-multi-agent-observability-stack.md,165,0,orchestration|collaboration
sha256:93fd74b90ebe4435,doc,raw,1. The Five-Type Typology of Principal-Side Agents,docs/nautilus/professional-colleague-agents-en/01-five-type-typology.md,871,0,ingestion|architecture|anthropic
sha256:9422de8cef3b5246,doc,raw,Отчёт о дублировании,docs/obsidian/DUPLICATES.md,2936,0,
sha256:947ae197a8a60887,doc,raw,Ограничения текущей версии (0.1.0-draft),docs/02-anthropic-vacancies/131-ограничения-текущей-версии-0-1-0-draft.md,197,7,memory|anthropic|collaboration
sha256:94952abda9d79328,doc,raw,10. Открытые вопросы,docs/obsidian/02-anthropic-vacancies/200-10-открытые-вопросы.md,415,0,anthropic
sha256:94f53a9e9540a48a,doc,raw,Сводная таблица 20–24 (Final 1–24),docs/technology-combinations/synthesis-tables/20-24-final.md,212,5,rag|orchestration|local-first
sha256:95050f72c0cf9ee5,doc,raw,Плюсы Hermes (vs наша гипотетическая архитектура),docs/anthropic-vacancies/hermes-comparison/11-pluses-of-hermes.md,217,0,architecture|anthropic|self-improvement
sha256:954433e9c8aab409,doc,raw,README.md,docs/obsidian/02-anthropic-vacancies/65-readme-md.md,225,0,anthropic
sha256:95b4bf6fd3af3276,doc,raw,TL;DR,docs/02-anthropic-vacancies/106-tl-dr.md,236,5,memory
sha256:95df1207324dbb0b,doc,raw,Appendix C: Version History,docs/02-anthropic-vacancies/150-appendix-c-version-history.md,8608,6,rag|ingestion|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:9610edea44f54806,person,raw,Author & Contact,docs/02-anthropic-vacancies/62-author-contact.md,294,7,collaboration
sha256:965d89daa00e2810,doc,raw,4. Nautilus Portal as Reference Substrate,docs/obsidian/02-anthropic-vacancies/141-4-nautilus-portal-as-reference-substrate.md,908,0,rag|knowledge|architecture|collaboration
sha256:9671ae877f29d054,doc,raw,Карта происхождения текстов,docs/SOURCE_MAP.md,8933,0,
sha256:96ccf5ef4066262e,project,raw,Svyazi,docs/svyazi-2-0/components/svyazi.md,134,0,knowledge|ingestion|architecture|roadmap|collaboration
sha256:973d50db60a63727,doc,raw,Сводная таблица 25–30 (Complete 1–30),docs/technology-combinations/synthesis-tables/25-30-extended.md,228,6,rag|orchestration
sha256:97598c563a3807c8,doc,raw,Доступные инструменты,docs/obsidian/02-anthropic-vacancies/128-доступные-инструменты.md,290,0,architecture
sha256:9786cedfaa0b1200,doc,raw,Оценка готовности проекта (Go/No-Go),docs/SCORING.md,338,0,
sha256:97ae762f607ff3a1,doc,raw,5. Compatibility Levels,docs/nautilus/npp-v1-0/05-compatibility-levels.md,221,0,anthropic
sha256:97cdbf76ebef2742,doc,raw,Q&A: 02-anthropic-vacancies,docs/obsidian/02-anthropic-vacancies/QA.md,803,0,memory|rag|orchestration|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:97dbdb935776f310,doc,raw,Practical Recommendations for the Current Project,docs/nautilus/infrastructure-layer-b-en/11-practical-recommendations.md,326,0,architecture|anthropic
sha256:97eb4e6f0b745ccb,doc,raw,6. Этическая рамка,docs/nautilus/representative-agent-layer-ru/06-eticheskaya-ramka.md,448,0,local-first|architecture|anthropic|collaboration
sha256:98110931cd42a62e,doc,raw,Матрица покрытия документов,docs/obsidian/COVERAGE.md,1050,0,ingestion|architecture|anthropic|collaboration
sha256:983c8e2c8d7f8d2a,doc,raw,Индекс цитирования URL,docs/CITATION_INDEX.md,861,0,
sha256:9866b9836dbb8d4f,doc,raw,Кластеры тематически близких файлов,docs/obsidian/CLUSTERS.md,1408,0,rag|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:988b389292fe02d0,doc,raw,3. Принципы консолидации (Фаза C),docs/02-anthropic-vacancies/109-3-принципы-консолидации-фаза-c.md,697,6,memory|rag|roadmap
sha256:98930e536273ee91,doc,raw,Why This Hasn't Been Built,docs/02-anthropic-vacancies/278-why-this-hasn-t-been-built.md,583,6,architecture|anthropic
sha256:9893da1ed89e335a,doc,raw,Когда сомневаешься — escalate к Max,docs/obsidian/02-anthropic-vacancies/362-когда-сомневаешься-escalate-к-max.md,101,0,anthropic
sha256:9895377f96b108a1,doc,raw,9. Relationship to Other Agent Types,docs/obsidian/02-anthropic-vacancies/220-9-relationship-to-other-agent-types.md,903,0,orchestration|architecture|roadmap|self-improvement
sha256:989987ed42fd7fdb,doc,raw,Communications — 5 ролей,docs/anthropic-vacancies/clusters/13-communications.md,81,0,anthropic
sha256:98ac4f015cc6165f,doc,raw,2. Исторические прецеденты: Агенты как цивилизационная иннов,docs/nautilus/representative-agent-layer-ru/02-istoricheskie-pretsedenty.md,919,0,architecture|anthropic|collaboration
sha256:98cc297cb90119c8,doc,raw,Существующие приближения,docs/02-anthropic-vacancies/294-существующие-приближения.md,576,0,architecture|anthropic|collaboration
sha256:98dd2785c9f3a662,doc,raw,Что мы можем делать прямо сейчас (Уровень 0 + параллельная п,docs/lorenzo-agent/phased-deployment/08-current-session-poc.md,839,0,knowledge|local-first|architecture|roadmap|anthropic|collaboration
sha256:98f10b7e20206708,doc,raw,8. Импликации для Nautilus и OKWF,docs/02-anthropic-vacancies/334-8-импликации-для-nautilus-и-okwf.md,719,0,orchestration|architecture
sha256:99802eb9df6f66c8,doc,raw,Приложение A: Связь с Сопроводительными Статьями,docs/02-anthropic-vacancies/205-приложение-a-связь-с-сопроводительными-статьями.md,179,0,architecture
sha256:99c4888bca7c9596,doc,raw,9. Связь с другими типами агентов,docs/obsidian/02-anthropic-vacancies/240-9-связь-с-другими-типами-агентов.md,755,0,architecture|collaboration
sha256:99da8fafc9bc21dc,doc,raw,Что это даёт технически,docs/nautilus/privacy-federation/03-what-this-gives-technically.md,1492,0,rag|security|ingestion|architecture|roadmap|anthropic|collaboration
sha256:9a2faf8537e3f9c5,doc,raw,7. Application Domains,docs/nautilus/professional-colleague-agents-en/07-application-domains.md,703,0,ingestion|architecture|anthropic
sha256:9a378d6bfda76ce0,doc,raw,8. Seven Domains of Application,docs/obsidian/02-anthropic-vacancies/261-8-seven-domains-of-application.md,1168,0,local-first
sha256:9a450af09aaea675,doc,raw,Вопрос: fallback‑ratio как критический или осмысленный?,docs/nautilus/review-methodology/04-fallback-ratio-question.md,281,0,memory|rag|anthropic|collaboration
sha256:9a4e86a87efb9118,doc,raw,Executive Summary,docs/obsidian/02-anthropic-vacancies/153-executive-summary.md,598,0,anthropic
sha256:9a56cef29b31d289,doc,raw,Твоя relationship с другими AI,docs/lorenzo-agent/14-other-ai-relationships.md,186,0,anthropic
sha256:9a6f697487369439,doc,raw,Appendix C: Sample Use Cases in Detail,docs/obsidian/02-anthropic-vacancies/186-appendix-c-sample-use-cases-in-detail.md,2239,0,rag|ingestion|architecture|roadmap|anthropic|collaboration
sha256:9a6f9214140a856a,doc,raw,12. Заключение,docs/02-anthropic-vacancies/243-12-заключение.md,601,8,architecture|roadmap
sha256:9a7c48af2ff3e6d8,doc,raw,7. PortalEntry Structure,docs/obsidian/02-anthropic-vacancies/82-7-portalentry-structure.md,369,0,ingestion|architecture|collaboration
sha256:9a923b16a8de9b08,doc,raw,INFRASTRUCTURE FOR AI-COLLABORATIVE INTELLECTUAL WORK.md,docs/02-anthropic-vacancies/273-infrastructure-for-ai-collaborative-intellectual-w.md,274,8,anthropic
sha256:9a96aca660411e65,doc,raw,Оценка стоимости MVP,docs/COST.md,502,0,
sha256:9ab6ed13dfacb0a9,doc,raw,Кластеры тематически близких файлов,docs/CLUSTERS.md,1409,0,rag|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:9b03c7018b75a057,doc,raw,Комбинация 21: Legal Corpus Analytics at Scale,docs/technology-combinations/combinations/21-legal-corpus-analytics-at-scale.md,249,0,rag|ingestion|architecture
sha256:9b2721312a80a5b2,doc,raw,7. PortalEntry Structure,docs/02-anthropic-vacancies/19-7-portalentry-structure.md,273,0,memory|ingestion|architecture|anthropic|collaboration
sha256:9b3259ec81223249,doc,raw,Bridges,docs/02-anthropic-vacancies/50-bridges.md,188,0,anthropic|collaboration
sha256:9b61feaf92167788,doc,raw,"Primary match — Forward Deployed Engineer, Applied AI (EMEA)",docs/anthropic-vacancies/profile-mapping/01-initial-analysis/02-primary-fde.md,311,0,roadmap|anthropic|collaboration
sha256:9b838c87044433f3,doc,raw,Acknowledgments,docs/02-anthropic-vacancies/319-acknowledgments.md,619,7,rag|architecture|collaboration
sha256:9b88326ad6599555,doc,raw,Пара 8 — Self-aware MCP × Specs-first архитектура,docs/habr-unique-projects/deep-pairs/8-self-aware-mcp-specs.md,345,0,knowledge|architecture|collaboration
sha256:9ba404cb023635b0,doc,raw,Question 1: Что Lorenzo фундаментально такое? (Framings A–D),docs/lorenzo-agent/specification/01-q1-what-lorenzo-is.md,348,0,anthropic
sha256:9ba84f3953bfa8d9,doc,raw,"1. Introduction (Motivation, Design Goals, Non-Goals, Termin",docs/nautilus/npp-v1-0/01-introduction.md,313,0,anthropic|collaboration
sha256:9bff714ed89e8f86,doc,raw,12. Onboarding Paths (Normative),docs/obsidian/02-anthropic-vacancies/87-12-onboarding-paths-normative.md,611,0,architecture|collaboration
sha256:9c04be2491fd73e5,doc,raw,6. Four Deployment Domains,docs/obsidian/02-anthropic-vacancies/143-6-four-deployment-domains.md,873,0,rag|roadmap|collaboration
sha256:9c9219a58822fe58,doc,raw,Appendix B: Summary of Contributions,docs/obsidian/02-anthropic-vacancies/149-appendix-b-summary-of-contributions.md,334,0,architecture
sha256:9d0be8c00286fe6d,doc,raw,Содержание,docs/02-anthropic-vacancies/190-содержание.md,278,7,architecture
sha256:9d2e7fa7233b2e8a,doc,raw,Критерии выбора для фазы 3,docs/obsidian/02-anthropic-vacancies/71-критерии-выбора-для-фазы-3.md,221,0,memory|roadmap|anthropic
sha256:9d4f050ce8b1f91f,doc,raw,Содержание,docs/obsidian/02-anthropic-vacancies/326-содержание.md,336,0,architecture
sha256:9d5c66dbfd5be3be,doc,raw,20. ADR-002: Q6 as First-Class Protocol Concept,docs/02-anthropic-vacancies/95-20-adr-002-q6-as-first-class-protocol-concept.md,336,5,anthropic|collaboration
sha256:9d5f66e65209abcc,project,raw,Practical Recommendations for the Current Project,docs/obsidian/02-anthropic-vacancies/284-practical-recommendations-for-the-current-project.md,623,0,architecture|anthropic
sha256:9d6f251b75946268,doc,raw,7. Governance and Oversight,docs/obsidian/02-anthropic-vacancies/176-7-governance-and-oversight.md,481,0,roadmap
sha256:9d8cd7ff1b11fca0,doc,raw,"Плюсы 1–7: feasibility, flywheel, independent value, mission",docs/lorenzo-agent/operationalized/01-pluses-1-7.md,470,0,rag|orchestration|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:9db250eac07cd56a,doc,raw,Content Overview,docs/02-anthropic-vacancies/58-content-overview.md,142,0,anthropic
sha256:9dfe3a766f2f0a0c,doc,raw,Часто задаваемые вопросы (FAQ),docs/obsidian/FAQ.md,1150,0,memory|rag|orchestration|security|knowledge|ingestion|architecture|roadmap|anthropic|collaboration
sha256:9e46a1e6cc4910bb,doc,raw,Что такое частичное соответствие — честно,docs/anthropic-vacancies/profile-mapping/03-integral-final/03-partial-fit-honesty.md,172,0,anthropic|collaboration
sha256:9e5151638ebc443e,doc,raw,Du hast gesagt: Ещё есть такие вопросы то есть если общие юр,docs/nautilus/multi-tier-architecture/00-question-multi-tier.md,197,0,architecture|anthropic
sha256:9e6b0c4b642b59c3,doc,raw,Детальная статистика репозитория,docs/STATS.md,681,0,
sha256:9ec746c5c83af195,doc,raw,RFC NNNN: [Название],docs/templates/rfc.md,241,0,rfc|спецификация
sha256:9ee84d231746ff3c,doc,raw,5. Four Integration Paths in Order of Accessibility,docs/02-anthropic-vacancies/313-5-four-integration-paths-in-order-of-accessibility.md,796,0,rag|orchestration|architecture|anthropic
sha256:9f2ecf1192778d5c,doc,raw,Заключение,docs/nautilus/infrastructure-layer-b-ru/11-zaklyuchenie.md,215,0,architecture|anthropic|collaboration
sha256:9f344e8d21059cee,project,raw,NGT[^ngt] Memory: ассоциативный граф,docs/05-habr-projects/memory/ngt-memory.md,382,0,memory|ingestion|collaboration
sha256:9f64d91f168934ac,doc,raw,Еженедельный дайджест — 2026-04-29,docs/DIGEST_WEEKLY.md,232,0,rag
sha256:9f6b3650c2e83d96,doc,raw,Майндмап репозитория Lorenzo,docs/obsidian/MINDMAP.md,267,0,memory|rag|orchestration|security|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
sha256:9f8dca97f9fa1777,project,raw,Svyazi,docs/autofilled/components/svyazi.md,174,8,ingestion|collaboration
sha256:9f92a8006b250ea6,doc,raw,Существующие документы DHLab (твой context),docs/02-anthropic-vacancies/355-существующие-документы-dhlab-твой-context.md,403,5,architecture|roadmap
sha256:9f961f704d0e77f3,doc,raw,12. Onboarding Paths (Normative),docs/02-anthropic-vacancies/87-12-onboarding-paths-normative.md,542,0,architecture|collaboration
sha256:9f96a33fe12bf41f,doc,raw,Specialized knowledge workspace,docs/habr-unique-projects/extra-examples/07-specialized-knowledge-workspace.md,200,0,local-first|anthropic|collaboration
sha256:9f9c36cb4c878d2c,doc,raw,Existing Approximations,docs/nautilus/infrastructure-layer-b-en/06-existing-approximations.md,466,0,rag|architecture|anthropic
sha256:9fb756dd0497ea61,doc,raw,9. Стратегия поэтапного развёртывания,docs/nautilus/representative-agent-layer-ru/09-strategiya-razvyortyvaniya.md,484,0,security|architecture|roadmap|anthropic
sha256:a002682820f33a8e,doc,raw,ИНФРАСТРУКТУРА ДЛЯ AI-СОВМЕСТНОЙ ИНТЕЛЛЕКТУАЛЬНОЙ РАБОТЫ,docs/obsidian/02-anthropic-vacancies/289-инфраструктура-для-ai-совместной-интеллектуальной-.md,381,0,architecture|collaboration
sha256:a00e90a0a9c3cc02,doc,raw,5. Экономика тиражирования по профессии,docs/obsidian/02-anthropic-vacancies/236-5-экономика-тиражирования-по-профессии.md,850,0,architecture
sha256:a07945456ca44e4a,doc,raw,5. Четыре пути интеграции в порядке доступности,docs/nautilus/ingit-cowork-ru/05-chetyre-puti-integratsii.md,742,0,architecture|anthropic|collaboration
sha256:a0d15c35057d1a52,doc,raw,What This Document Doesn't Solve,docs/nautilus/infrastructure-layer-b-en/10-what-not-solved.md,204,0,architecture|roadmap|anthropic
sha256:a0fd6b9281fee6e6,doc,raw,Пассивный vs активный: разделение ролей (библиотека vs resea,docs/anthropic-vacancies/nautilus-vs-camel/01-passive-vs-active-roles.md,176,0,architecture|anthropic
sha256:a105f4fc5e8bd48b,doc,raw,Native Format,docs/02-anthropic-vacancies/57-native-format.md,281,8,anthropic
sha256:a15538f51a82f0fb,doc,raw,Комбинация 6: OpenClaude (утёкший Claude Code) × ZINC infere,docs/technology-combinations/combinations/06-openclaude-utyokshiy-claude-code-zinc-inference-engine-mome-.md,218,0,self-improvement|collaboration
sha256:a17f3f183dbd401a,doc,raw,Контакт: Dmitriila / SENTINEL,docs/contacts/dmitriila.md,255,0,контакты|команда
sha256:a1cd525f476a3210,doc,raw,5. The Economics of Profession-Wide Replication,docs/02-anthropic-vacancies/216-5-the-economics-of-profession-wide-replication.md,987,8,rag|architecture
sha256:a24c42d2c5a65e71,doc,raw,9. Call for Partnership,docs/02-anthropic-vacancies/163-9-call-for-partnership.md,654,0,rag|anthropic
sha256:a26be436cef57c50,doc,raw,Что такое Вариант C — Concept Document для Anthropic Benefic,docs/obsidian/02-anthropic-vacancies/342-что-такое-вариант-c-concept-document-для-anthropic.md,11418,0,memory|rag|knowledge|ingestion|local-first|architecture|roadmap|anthropic|self-improvement|collaboration
